order_id,item_id,product_id,quantity,list_price,discount
Ord1183,1,CYB63,1,3499.99,0.2
Ord1183,2,CRB80,2,761.99,0.2
Ord1183,3,MOB6,2,469.99,0.05
Ord1184,1,CRB16,2,599.99,0.05
Ord1184,2,CRB71,1,416.99,0.05
Ord1185,1,CRB19,2,449,0.07
Ord1185,2,CHB21,1,269.99,0.07
Ord1185,3,CYB63,2,3499.99,0.1
Ord1185,4,CRB80,1,761.99,0.2
Ord1186,1,RDB48,2,1499.99,0.1
Ord1186,2,RDB49,1,3499.99,0.07
Ord1186,3,CMB106,1,449.99,0.1
Ord1186,4,MOB27,1,999.99,0.2
Ord1187,1,MOB36,2,832.99,0.1
Ord1187,2,CRB79,1,402.99,0.07
Ord1187,3,MOB4,1,2899.99,0.1
Ord1187,4,RDB53,2,749.99,0.1
Ord1188,1,CRB66,2,250.99,0.1
Ord1188,2,CHB91,2,349.99,0.2
Ord1188,3,CHB87,2,189.99,0.1
Ord1189,1,RDB55,1,2699.99,0.07
Ord1189,2,CMB102,2,489.99,0.1
Ord1189,3,MOB40,2,4999.99,0.1
Ord119,1,CMB25,1,499.99,0.05
Ord1190,1,CRB71,1,416.99,0.07
Ord1191,1,MOB40,2,4999.99,0.1
Ord1191,2,CHB89,2,209.99,0.1
Ord1191,3,CHB100,1,489.99,0.07
Ord1192,1,CMB24,2,549.99,0.1
Ord1192,2,CHB88,2,189.99,0.07
Ord1192,3,MOB37,2,379.99,0.2
Ord1193,1,CHB83,2,149.99,0.05
Ord1193,2,MOB27,1,999.99,0.05
Ord1194,1,CRB71,1,416.99,0.05
Ord1194,2,MOB7,2,3999.99,0.07
Ord1194,3,CMB105,2,533.99,0.1
Ord1194,4,CHB84,1,109.99,0.05
Ord1195,1,RDB52,1,875.99,0.07
Ord1196,1,RDB53,1,749.99,0.07
Ord1197,1,CRB13,1,269.99,0.07
Ord1197,2,CMB108,2,449.99,0.05
Ord1197,3,ELB9,2,2999.99,0.05
Ord1197,4,CMB106,2,449.99,0.2
Ord1198,1,CMB105,1,533.99,0.05
Ord1199,1,MOB32,1,469.99,0.05
Ord1199,2,CHB94,2,249.99,0.07
Ord1199,3,CMB109,2,416.99,0.1
Ord12,1,MOB4,2,2899.99,0.1
Ord12,2,CYB11,1,1680.99,0.05
Ord120,1,CRB13,2,269.99,0.05
Ord120,2,MOB6,2,469.99,0.05
Ord120,3,CYB10,2,1549,0.05
Ord120,4,CRB17,1,429,0.05
Ord120,5,CRB16,2,599.99,0.2
Ord1200,1,MOB42,2,2299.99,0.2
Ord1201,1,CHB95,1,299.99,0.07
Ord1201,2,CRB13,1,269.99,0.05
Ord1201,3,CMB26,1,599.99,0.2
Ord1201,4,CRB17,2,429,0.05
Ord1201,5,CRB19,2,449,0.2
Ord1202,1,CHB84,2,109.99,0.05
Ord1203,1,MOB6,2,469.99,0.07
Ord1203,2,RDB55,1,2699.99,0.05
Ord1204,1,MOB37,2,379.99,0.07
Ord1205,1,CMB105,2,533.99,0.2
Ord1205,2,MOB46,2,1409.99,0.2
Ord1205,3,CRB71,1,416.99,0.05
Ord1205,4,CRB79,2,402.99,0.07
Ord1205,5,CHB92,1,209.99,0.1
Ord1206,1,CRB73,1,749.99,0.07
Ord1206,2,MOB29,1,999.99,0.2
Ord1207,1,CMB104,1,481.99,0.05
Ord1207,2,CMB103,1,551.99,0.1
Ord1207,3,CHB23,1,299.99,0.07
Ord1208,1,CRB12,1,549.99,0.2
Ord1208,2,CRB65,2,346.99,0.07
Ord1208,3,CHB86,2,149.99,0.2
Ord1208,4,CRB13,2,269.99,0.1
Ord1208,5,CHB87,1,189.99,0.07
Ord1209,1,CHB89,1,209.99,0.07
Ord1209,2,CHB97,1,349.99,0.05
Ord121,1,MOB5,1,1320.99,0.2
Ord121,2,CRB14,2,269.99,0.1
Ord121,3,MOB4,2,2899.99,0.1
Ord121,4,CMB24,2,549.99,0.07
Ord121,5,MOB2,2,749.99,0.05
Ord1210,1,CMB26,1,599.99,0.1
Ord1210,2,MOB6,2,469.99,0.07
Ord1210,3,CRB78,2,647.99,0.05
Ord1210,4,CHB84,1,109.99,0.1
Ord1210,5,MOB35,2,832.99,0.05
Ord1211,1,CRB15,2,529.99,0.2
Ord1211,2,RDB59,1,2599.99,0.05
Ord1211,3,CHB92,1,209.99,0.2
Ord1211,4,CHB93,1,209.99,0.1
Ord1211,5,CMB108,2,449.99,0.2
Ord1212,1,CRB74,1,439.99,0.1
Ord1212,2,MOB37,2,379.99,0.07
Ord1212,3,MOB39,2,1499.99,0.05
Ord1212,4,CRB68,2,449.99,0.07
Ord1213,1,CRB64,2,489.99,0.07
Ord1213,2,CRB78,1,647.99,0.07
Ord1213,3,CMB102,2,489.99,0.1
Ord1213,4,CRB15,1,529.99,0.05
Ord1214,1,ELB9,2,2999.99,0.05
Ord1214,2,MOB7,1,3999.99,0.2
Ord1214,3,CHB22,1,269.99,0.05
Ord1214,4,CRB77,2,799.99,0.1
Ord1214,5,CRB67,2,250.99,0.2
Ord1215,1,CRB73,2,749.99,0.1
Ord1215,2,CYB10,2,1549,0.07
Ord1216,1,CRB64,2,489.99,0.1
Ord1216,2,RDB54,1,3199.99,0.05
Ord1216,3,CRB19,1,449,0.2
Ord1216,4,CMB110,2,470.99,0.07
Ord1216,5,MOB43,1,5299.99,0.1
Ord1217,1,CRB73,1,749.99,0.05
Ord1217,2,CMB106,2,449.99,0.05
Ord1218,1,MOB32,1,469.99,0.07
Ord1218,2,CMB102,2,489.99,0.05
Ord1219,1,CRB17,2,429,0.07
Ord1219,2,CYB62,2,3499.99,0.1
Ord1219,3,MOB40,2,4999.99,0.2
Ord122,1,CRB16,1,599.99,0.1
Ord1220,1,MOB47,2,5299.99,0.1
Ord1220,2,RDB49,1,3499.99,0.2
Ord1220,3,CHB85,2,329.99,0.2
Ord1221,1,CHB100,1,489.99,0.05
Ord1221,2,CRB81,2,1099.99,0.05
Ord1221,3,MOB42,2,2299.99,0.1
Ord1221,4,MOB38,2,549.99,0.1
Ord1221,5,CHB97,2,349.99,0.07
Ord1222,1,CHB97,1,349.99,0.2
Ord1223,1,CMB103,1,551.99,0.05
Ord1224,1,CYB62,1,3499.99,0.07
Ord1224,2,RDB51,1,6499.99,0.1
Ord1224,3,CMB108,1,449.99,0.05
Ord1224,4,MOB32,1,469.99,0.2
Ord1225,1,CRB81,1,1099.99,0.1
Ord1225,2,RDB59,2,2599.99,0.1
Ord1225,3,MOB6,2,469.99,0.1
Ord1226,1,CRB77,2,799.99,0.05
Ord1226,2,CHB101,1,339.99,0.2
Ord1226,3,CYB11,2,1680.99,0.07
Ord1226,4,RDB51,1,6499.99,0.07
Ord1226,5,MOB42,1,2299.99,0.1
Ord1227,1,CHB90,2,209.99,0.2
Ord1227,2,MOB44,1,539.99,0.07
Ord1227,3,CMB26,1,599.99,0.05
Ord1227,4,MOB8,1,1799.99,0.07
Ord1227,5,MOB42,2,2299.99,0.2
Ord1228,1,CHB92,1,209.99,0.2
Ord1228,2,RDB55,2,2699.99,0.2
Ord1228,3,CRB20,2,599.99,0.05
Ord1229,1,MOB36,2,832.99,0.07
Ord1229,2,ELB61,2,4999.99,0.1
Ord123,1,CRB12,2,549.99,0.1
Ord1230,1,MOB32,2,469.99,0.1
Ord1230,2,MOB38,2,549.99,0.07
Ord1231,1,CRB75,2,599.99,0.05
Ord1231,2,CRB70,1,659.99,0.07
Ord1232,1,MOB4,2,2899.99,0.07
Ord1232,2,CMB110,2,470.99,0.05
Ord1232,3,MOB6,2,469.99,0.2
Ord1233,1,CHB87,2,189.99,0.2
Ord1233,2,ELB61,2,4999.99,0.1
Ord1233,3,RDB55,1,2699.99,0.2
Ord1234,1,RDB56,2,5499.99,0.07
Ord1234,2,CRB71,2,416.99,0.07
Ord1235,1,MOB7,1,3999.99,0.1
Ord1236,1,ELB60,1,1559.99,0.07
Ord1236,2,MOB32,2,469.99,0.05
Ord1236,3,CHB91,1,349.99,0.1
Ord1237,1,CHB23,1,299.99,0.1
Ord1237,2,CHB87,2,189.99,0.1
Ord1237,3,CHB95,2,299.99,0.2
Ord1237,4,RDB55,2,2699.99,0.07
Ord1237,5,CMB25,1,499.99,0.07
Ord1238,1,MOB40,1,4999.99,0.1
Ord1238,2,CRB14,1,269.99,0.1
Ord1238,3,CHB99,2,299.99,0.2
Ord1238,4,CHB101,1,339.99,0.1
Ord1239,1,CRB15,2,529.99,0.2
Ord1239,2,CHB91,1,349.99,0.1
Ord1239,3,MOB34,2,469.99,0.1
Ord1239,4,MOB36,1,832.99,0.05
Ord124,1,CRB16,1,599.99,0.05
Ord124,2,MOB4,1,2899.99,0.07
Ord124,3,MOB7,2,3999.99,0.05
Ord1240,1,CMB107,2,416.99,0.1
Ord1240,2,CHB23,2,299.99,0.05
Ord1240,3,CRB15,2,529.99,0.2
Ord1240,4,CRB77,2,799.99,0.05
Ord1240,5,RDB57,1,1999.99,0.05
Ord1241,1,CRB74,1,439.99,0.05
Ord1241,2,CRB71,2,416.99,0.05
Ord1242,1,CHB94,1,249.99,0.05
Ord1242,2,MOB27,1,999.99,0.07
Ord1242,3,CYB10,1,1549,0.07
Ord1242,4,CRB70,1,659.99,0.2
Ord1243,1,MOB44,1,539.99,0.07
Ord1244,1,MOB45,1,869.99,0.2
Ord1244,2,MOB38,2,549.99,0.07
Ord1244,3,MOB33,1,469.99,0.07
Ord1244,4,MOB37,2,379.99,0.1
Ord1245,1,CRB13,1,269.99,0.1
Ord1246,1,CRB78,2,647.99,0.2
Ord1246,2,MOB46,1,1409.99,0.05
Ord1246,3,MOB45,2,869.99,0.07
Ord1247,1,CRB15,2,529.99,0.1
Ord1247,2,MOB28,2,2499.99,0.1
Ord1247,3,CMB26,1,599.99,0.05
Ord1248,1,CHB94,2,249.99,0.05
Ord1248,2,MOB33,2,469.99,0.1
Ord1248,3,CHB92,1,209.99,0.1
Ord1248,4,CRB12,1,549.99,0.05
Ord1249,1,CYB62,1,3499.99,0.05
Ord1249,2,CMB104,1,481.99,0.05
Ord1249,3,ELB61,1,4999.99,0.2
Ord125,1,CRB17,1,429,0.1
Ord1250,1,CRB78,2,647.99,0.05
Ord1250,2,CRB66,2,250.99,0.1
Ord1250,3,CRB20,2,599.99,0.05
Ord1250,4,MOB6,2,469.99,0.1
Ord1251,1,MOB40,2,4999.99,0.1
Ord1251,2,RDB56,1,5499.99,0.07
Ord1251,3,MOB7,1,3999.99,0.07
Ord1252,1,CRB79,1,402.99,0.2
Ord1252,2,CHB84,1,109.99,0.2
Ord1252,3,RDB57,2,1999.99,0.05
Ord1253,1,CMB25,2,499.99,0.1
Ord1253,2,CHB21,1,269.99,0.07
Ord1253,3,CHB88,1,189.99,0.2
Ord1254,1,CRB80,1,761.99,0.2
Ord1254,2,CHB91,1,349.99,0.2
Ord1255,1,MOB43,2,5299.99,0.2
Ord1255,2,RDB53,1,749.99,0.05
Ord1255,3,CRB14,2,269.99,0.2
Ord1255,4,CMB26,2,599.99,0.05
Ord1255,5,CRB82,1,659.99,0.05
Ord1256,1,MOB44,2,539.99,0.2
Ord1256,2,CHB100,1,489.99,0.1
Ord1257,1,MOB30,2,999.99,0.05
Ord1257,2,ELB61,1,4999.99,0.05
Ord1257,3,CRB17,2,429,0.1
Ord1257,4,MOB41,1,1469.99,0.05
Ord1257,5,MOB4,1,2899.99,0.1
Ord1258,1,CHB94,2,249.99,0.1
Ord1258,2,CHB99,2,299.99,0.05
Ord1259,1,ELB60,1,1559.99,0.1
Ord1259,2,CRB19,1,449,0.2
Ord126,1,ELB9,2,2999.99,0.05
Ord1260,1,MOB8,1,1799.99,0.1
Ord1260,2,CRB66,1,250.99,0.1
Ord1261,1,CRB73,1,749.99,0.2
Ord1261,2,CHB88,2,189.99,0.2
Ord1261,3,CHB100,1,489.99,0.05
Ord1261,4,MOB42,1,2299.99,0.1
Ord1262,1,MOB37,1,379.99,0.07
Ord1262,2,RDB52,1,875.99,0.05
Ord1262,3,MOB43,2,5299.99,0.07
Ord1262,4,CRB77,1,799.99,0.07
Ord1263,1,MOB45,1,869.99,0.2
Ord1263,2,CYB62,1,3499.99,0.05
Ord1263,3,CRB19,2,449,0.1
Ord1264,1,CHB101,1,339.99,0.07
Ord1264,2,CRB77,2,799.99,0.07
Ord1264,3,MOB29,2,999.99,0.2
Ord1264,4,RDB52,1,875.99,0.05
Ord1265,1,MOB41,2,1469.99,0.1
Ord1265,2,CRB72,2,619.99,0.07
Ord1266,1,CHB90,1,209.99,0.2
Ord1266,2,RDB48,1,1499.99,0.2
Ord1267,1,MOB45,1,869.99,0.1
Ord1267,2,MOB27,1,999.99,0.07
Ord1267,3,CMB108,1,449.99,0.2
Ord1267,4,CHB95,1,299.99,0.05
Ord1268,1,CRB68,2,449.99,0.07
Ord1268,2,CHB87,2,189.99,0.07
Ord1268,3,RDB59,2,2599.99,0.2
Ord1268,4,CHB100,1,489.99,0.07
Ord1269,1,MOB4,2,2899.99,0.2
Ord1269,2,MOB7,1,3999.99,0.2
Ord1269,3,CMB111,1,470.99,0.1
Ord127,1,CRB17,1,429,0.07
Ord127,2,CRB20,1,599.99,0.1
Ord127,3,MOB4,2,2899.99,0.07
Ord1270,1,RDB54,1,3199.99,0.2
Ord1271,1,CMB25,2,499.99,0.1
Ord1271,2,RDB50,2,5999.99,0.07
Ord1271,3,CHB87,2,189.99,0.07
Ord1271,4,MOB32,2,469.99,0.07
Ord1272,1,CRB16,2,599.99,0.2
Ord1272,2,CRB71,2,416.99,0.1
Ord1272,3,CHB86,1,149.99,0.07
Ord1273,1,CHB95,2,299.99,0.07
Ord1273,2,CRB20,1,599.99,0.07
Ord1273,3,RDB58,1,4999.99,0.2
Ord1274,1,CRB81,1,1099.99,0.1
Ord1275,1,RDB58,1,4999.99,0.07
Ord1275,2,MOB30,1,999.99,0.1
Ord1276,1,CRB18,2,449,0.2
Ord1276,2,RDB58,1,4999.99,0.2
Ord1276,3,MOB42,1,2299.99,0.05
Ord1276,4,CMB24,2,549.99,0.2
Ord1276,5,CRB78,2,647.99,0.2
Ord1277,1,RDB56,2,5499.99,0.2
Ord1277,2,CHB93,2,209.99,0.05
Ord1277,3,ELB9,2,2999.99,0.1
Ord1277,4,MOB4,1,2899.99,0.1
Ord1277,5,CYB11,1,1680.99,0.2
Ord1278,1,CMB103,2,551.99,0.1
Ord1278,2,MOB32,1,469.99,0.1
Ord1279,1,ELB9,2,2999.99,0.05
Ord128,1,CMB24,2,549.99,0.1
Ord128,2,CRB16,2,599.99,0.1
Ord128,3,MOB4,2,2899.99,0.2
Ord128,4,MOB3,2,999.99,0.2
Ord1280,1,CRB72,2,619.99,0.07
Ord1280,2,CRB74,1,439.99,0.05
Ord1280,3,RDB52,1,875.99,0.07
Ord1280,4,CYB63,1,3499.99,0.2
Ord1281,1,MOB36,1,832.99,0.05
Ord1281,2,RDB49,2,3499.99,0.05
Ord1281,3,CRB75,1,599.99,0.05
Ord1282,1,CMB111,1,470.99,0.05
Ord1282,2,RDB50,2,5999.99,0.2
Ord1283,1,ELB61,2,4999.99,0.05
Ord1283,2,CRB81,1,1099.99,0.2
Ord1283,3,MOB7,1,3999.99,0.1
Ord1283,4,MOB32,1,469.99,0.1
Ord1283,5,CYB11,1,1680.99,0.2
Ord1284,1,CHB101,1,339.99,0.07
Ord1284,2,MOB8,1,1799.99,0.05
Ord1284,3,MOB4,2,2899.99,0.05
Ord1285,1,CRB78,2,647.99,0.07
Ord1285,2,CHB93,1,209.99,0.1
Ord1285,3,CRB69,2,416.99,0.2
Ord1285,4,MOB6,1,469.99,0.1
Ord1286,1,CMB109,2,416.99,0.2
Ord1286,2,CRB81,2,1099.99,0.07
Ord1286,3,CHB87,1,189.99,0.07
Ord1287,1,MOB27,2,999.99,0.2
Ord1287,2,CYB62,2,3499.99,0.1
Ord1287,3,CMB103,1,551.99,0.1
Ord1287,4,CHB100,2,489.99,0.05
Ord1288,1,CRB73,1,749.99,0.2
Ord1288,2,CRB64,2,489.99,0.2
Ord1288,3,CYB62,2,3499.99,0.1
Ord1288,4,CRB17,2,429,0.07
Ord1289,1,CHB89,1,209.99,0.05
Ord1289,2,MOB3,1,999.99,0.1
Ord129,1,CRB18,1,449,0.1
Ord129,2,ELB9,1,2999.99,0.1
Ord1290,1,CRB75,2,599.99,0.05
Ord1290,2,MOB36,1,832.99,0.05
Ord1290,3,CHB92,2,209.99,0.1
Ord1291,1,RDB57,1,1999.99,0.1
Ord1291,2,RDB58,2,4999.99,0.05
Ord1292,1,CRB70,1,659.99,0.07
Ord1293,1,CHB88,2,189.99,0.1
Ord1293,2,CRB74,2,439.99,0.05
Ord1293,3,MOB38,2,549.99,0.07
Ord1294,1,CHB95,2,299.99,0.05
Ord1294,2,MOB44,1,539.99,0.05
Ord1295,1,MOB5,2,1320.99,0.2
Ord1295,2,ELB61,1,4999.99,0.2
Ord1295,3,RDB52,1,875.99,0.05
Ord1296,1,CMB25,2,499.99,0.05
Ord1296,2,CHB90,1,209.99,0.1
Ord1296,3,CRB16,1,599.99,0.05
Ord1296,4,MOB2,2,749.99,0.1
Ord1297,1,CMB104,2,481.99,0.07
Ord1297,2,MOB43,1,5299.99,0.05
Ord1297,3,RDB51,2,6499.99,0.05
Ord1298,1,RDB59,1,2599.99,0.05
Ord1298,2,CMB110,2,470.99,0.07
Ord1299,1,CRB14,2,269.99,0.1
Ord1299,2,CHB101,1,339.99,0.05
Ord1299,3,CRB75,1,599.99,0.05
Ord1299,4,RDB52,2,875.99,0.2
Ord13,1,CRB13,1,269.99,0.1
Ord13,2,CRB17,2,429,0.05
Ord13,3,CRB20,2,599.99,0.1
Ord13,4,CRB16,2,599.99,0.05
Ord130,1,CMB26,1,599.99,0.05
Ord130,2,MOB5,2,1320.99,0.07
Ord1300,1,CHB101,2,339.99,0.07
Ord1300,2,RDB58,2,4999.99,0.05
Ord1301,1,MOB45,2,869.99,0.2
Ord1301,2,CMB105,2,533.99,0.1
Ord1301,3,MOB8,1,1799.99,0.2
Ord1302,1,MOB38,1,549.99,0.05
Ord1302,2,CRB20,2,599.99,0.1
Ord1302,3,RDB56,2,5499.99,0.07
Ord1303,1,CHB96,1,349.99,0.1
Ord1303,2,CYB63,2,3499.99,0.2
Ord1303,3,CMB108,1,449.99,0.1
Ord1303,4,CRB73,1,749.99,0.1
Ord1303,5,CMB24,2,549.99,0.1
Ord1304,1,CRB80,1,761.99,0.05
Ord1304,2,CHB99,2,299.99,0.05
Ord1304,3,CMB102,1,489.99,0.2
Ord1304,4,CRB17,1,429,0.05
Ord1305,1,CHB85,1,329.99,0.2
Ord1305,2,ELB9,1,2999.99,0.07
Ord1305,3,CYB11,1,1680.99,0.05
Ord1305,4,CHB91,2,349.99,0.05
Ord1306,1,CMB103,2,551.99,0.05
Ord1306,2,CRB81,2,1099.99,0.07
Ord1306,3,MOB45,1,869.99,0.2
Ord1306,4,MOB42,1,2299.99,0.2
Ord1306,5,ELB9,2,2999.99,0.07
Ord1307,1,CHB96,2,349.99,0.07
Ord1307,2,RDB53,2,749.99,0.2
Ord1307,3,CRB69,2,416.99,0.2
Ord1308,1,RDB54,1,3199.99,0.05
Ord1308,2,CRB69,1,416.99,0.2
Ord1308,3,CRB14,2,269.99,0.07
Ord1308,4,RDB56,1,5499.99,0.2
Ord1308,5,MOB32,1,469.99,0.07
Ord1309,1,CRB65,1,346.99,0.05
Ord1309,2,CHB87,2,189.99,0.2
Ord131,1,CHB22,2,269.99,0.2
Ord131,2,MOB4,2,2899.99,0.07
Ord131,3,CMB24,2,549.99,0.1
Ord1310,1,RDB59,1,2599.99,0.2
Ord1310,2,CRB77,2,799.99,0.2
Ord1310,3,CYB11,2,1680.99,0.1
Ord1310,4,RDB54,1,3199.99,0.2
Ord1311,1,CRB69,1,416.99,0.1
Ord1311,2,MOB45,2,869.99,0.07
Ord1311,3,MOB27,2,999.99,0.1
Ord1311,4,MOB42,1,2299.99,0.1
Ord1312,1,CRB67,2,250.99,0.05
Ord1312,2,CRB14,1,269.99,0.2
Ord1312,3,CRB20,1,599.99,0.07
Ord1313,1,CRB75,1,599.99,0.2
Ord1313,2,MOB33,1,469.99,0.2
Ord1313,3,CRB69,1,416.99,0.07
Ord1314,1,RDB52,1,875.99,0.07
Ord1314,2,CRB72,2,619.99,0.05
Ord1314,3,CHB94,1,249.99,0.1
Ord1315,1,CMB104,2,481.99,0.07
Ord1315,2,MOB41,1,1469.99,0.05
Ord1315,3,CMB24,1,549.99,0.1
Ord1315,4,CMB26,1,599.99,0.07
Ord1315,5,CRB16,2,599.99,0.2
Ord1316,1,CRB76,2,299.99,0.1
Ord1316,2,CHB90,1,209.99,0.1
Ord1317,1,CRB82,1,659.99,0.1
Ord1318,1,CRB82,2,659.99,0.2
Ord1318,2,CYB62,2,3499.99,0.2
Ord1318,3,CMB111,1,470.99,0.2
Ord1318,4,CHB92,1,209.99,0.07
Ord1319,1,CRB75,1,599.99,0.07
Ord1319,2,CHB91,1,349.99,0.2
Ord132,1,MOB2,2,749.99,0.05
Ord132,2,CRB20,1,599.99,0.05
Ord132,3,ELB9,1,2999.99,0.1
Ord1320,1,CMB104,1,481.99,0.1
Ord1320,2,CHB93,1,209.99,0.05
Ord1320,3,CHB99,2,299.99,0.2
Ord1321,1,MOB34,1,469.99,0.1
Ord1321,2,CMB107,1,416.99,0.1
Ord1321,3,CYB11,2,1680.99,0.1
Ord1322,1,MOB28,2,2499.99,0.05
Ord1322,2,CMB104,2,481.99,0.05
Ord1323,1,MOB27,2,999.99,0.07
Ord1323,2,CRB20,1,599.99,0.05
Ord1323,3,CRB70,1,659.99,0.05
Ord1324,1,CRB66,1,250.99,0.1
Ord1324,2,MOB120,2,2499.99,0.2
Ord1324,3,CRB235,1,899.99,0.1
Ord1324,4,MOB3,1,999.99,0.2
Ord1325,1,MOB139,1,2999.99,0.05
Ord1325,2,CRB257,1,899.99,0.05
Ord1325,3,CYB209,1,2999.99,0.1
Ord1325,4,MOB28,1,2499.99,0.07
Ord1326,1,ELB190,2,2799.99,0.07
Ord1326,2,CHB269,2,199.99,0.07
Ord1327,1,RDB151,2,1549.99,0.07
Ord1327,2,CRB235,2,899.99,0.1
Ord1327,3,RDB48,2,1499.99,0.1
Ord1327,4,RDB180,1,919.99,0.2
Ord1328,1,CRB241,1,749.99,0.07
Ord1328,2,MOB129,2,919.99,0.1
Ord1328,3,CRB228,1,319.99,0.07
Ord1328,4,CMB311,1,749.99,0.1
Ord1328,5,CRB247,1,599.99,0.1
Ord1329,1,RDB143,1,1099.99,0.07
Ord1329,2,CMB107,1,416.99,0.05
Ord1329,3,RDB55,1,2699.99,0.07
Ord1329,4,CHB283,2,319.99,0.2
Ord1329,5,CRB13,1,269.99,0.1
Ord133,1,CRB13,2,269.99,0.05
Ord133,2,CHB22,1,269.99,0.2
Ord1330,1,CRB232,1,479.99,0.2
Ord1330,2,CRB243,2,679.99,0.05
Ord1330,3,CRB230,2,429.99,0.2
Ord1330,4,CMB102,2,489.99,0.05
Ord1330,5,CHB282,1,279.99,0.1
Ord1331,1,CRB253,1,2599.99,0.05
Ord1331,2,CHB290,1,369.99,0.05
Ord1331,3,RDB145,2,1799.99,0.1
Ord1331,4,CMB300,1,799.99,0.2
Ord1332,1,CHB296,1,369.99,0.2
Ord1332,2,CHB93,2,209.99,0.05
Ord1332,3,RDB179,2,919.99,0.07
Ord1332,4,CHB298,1,279.99,0.1
Ord1333,1,ELB205,2,4999.99,0.05
Ord1333,2,CMB304,2,679.99,0.1
Ord1333,3,CHB99,2,299.99,0.1
Ord1333,4,CRB12,1,549.99,0.05
Ord1333,5,CRB78,1,647.99,0.1
Ord1334,1,ELB203,2,4999.99,0.05
Ord1334,2,RDB160,2,4499.99,0.07
Ord1334,3,CHB84,2,109.99,0.1
Ord1334,4,CRB13,1,269.99,0.05
Ord1334,5,MOB42,1,2299.99,0.05
Ord1335,1,MOB138,2,2249.99,0.05
Ord1336,1,MOB29,2,999.99,0.2
Ord1336,2,RDB157,1,6499.99,0.05
Ord1336,3,CHB21,2,269.99,0.07
Ord1336,4,CYB207,1,3999.99,0.1
Ord1336,5,ELB185,1,2799.99,0.1
Ord1337,1,RDB153,1,4999.99,0.1
Ord1338,1,RDB169,2,6499.99,0.07
Ord1339,1,RDB175,1,3199.99,0.07
Ord134,1,CRB19,2,449,0.1
Ord134,2,MOB2,2,749.99,0.07
Ord134,3,CRB18,2,449,0.07
Ord1340,1,CRB253,1,2599.99,0.2
Ord1340,2,CHB92,2,209.99,0.2
Ord1340,3,CRB237,2,849.99,0.05
Ord1341,1,CRB215,2,749.99,0.07
Ord1341,2,RDB56,2,5499.99,0.2
Ord1341,3,CRB234,2,899.99,0.05
Ord1341,4,CRB66,2,250.99,0.05
Ord1342,1,ELB60,1,1559.99,0.05
Ord1342,2,CHB270,1,209.99,0.05
Ord1343,1,CRB244,1,559.99,0.05
Ord1343,2,CHB99,1,299.99,0.05
Ord1343,3,RDB184,2,3499.99,0.2
Ord1343,4,CRB65,2,346.99,0.2
Ord1343,5,CYB206,1,3299.99,0.1
Ord1344,1,CRB77,2,799.99,0.07
Ord1344,2,CMB103,2,551.99,0.2
Ord1344,3,MOB3,1,999.99,0.07
Ord1344,4,ELB61,1,4999.99,0.07
Ord1345,1,MOB40,2,4999.99,0.2
Ord1345,2,RDB172,2,3199.99,0.05
Ord1345,3,RDB164,2,1549,0.2
Ord1345,4,MOB2,2,749.99,0.2
Ord1346,1,MOB134,2,1499.99,0.05
Ord1346,2,RDB150,1,4499.99,0.05
Ord1346,3,CRB18,2,449,0.05
Ord1346,4,CRB249,1,749.99,0.1
Ord1346,5,CHB263,2,89.99,0.2
Ord1347,1,MOB43,2,5299.99,0.07
Ord1347,2,RDB53,1,749.99,0.05
Ord1348,1,ELB203,1,4999.99,0.05
Ord1348,2,RDB148,1,5499.99,0.05
Ord1348,3,RDB58,2,4999.99,0.1
Ord1348,4,RDB147,1,1799.99,0.07
Ord1349,1,MOB138,2,2249.99,0.05
Ord1349,2,ELB205,2,4999.99,0.07
Ord1349,3,RDB168,2,1549,0.2
Ord1349,4,RDB184,1,3499.99,0.2
Ord135,1,MOB5,2,1320.99,0.05
Ord135,2,CRB18,2,449,0.05
Ord135,3,CMB25,1,499.99,0.2
Ord135,4,MOB2,1,749.99,0.05
Ord1350,1,CMB305,1,749.99,0.1
Ord1350,2,CRB250,1,2599.99,0.07
Ord1350,3,CRB253,1,2599.99,0.07
Ord1350,4,RDB159,1,2299.99,0.05
Ord1350,5,CRB13,2,269.99,0.2
Ord1351,1,CHB297,2,279.99,0.2
Ord1351,2,MOB133,1,1499.99,0.1
Ord1352,1,MOB136,1,1799.99,0.2
Ord1352,2,RDB52,2,875.99,0.1
Ord1352,3,CHB282,2,279.99,0.1
Ord1352,4,CHB86,2,149.99,0.2
Ord1352,5,CHB100,1,489.99,0.05
Ord1353,1,CMB107,2,416.99,0.05
Ord1353,2,CRB233,1,639.99,0.07
Ord1353,3,CMB300,1,799.99,0.2
Ord1353,4,CHB86,2,149.99,0.05
Ord1354,1,RDB166,2,749.99,0.07
Ord1355,1,CHB297,1,279.99,0.1
Ord1355,2,CRB253,1,2599.99,0.07
Ord1355,3,RDB149,1,7499.99,0.2
Ord1355,4,CMB313,2,449.99,0.1
Ord1356,1,ELB192,1,2599.99,0.05
Ord1356,2,ELB199,2,2999.99,0.1
Ord1356,3,CHB276,2,319.99,0.1
Ord1357,1,RDB145,2,1799.99,0.2
Ord1357,2,ELB60,1,1559.99,0.2
Ord1357,3,MOB130,1,919.99,0.2
Ord1358,1,CRB257,2,899.99,0.2
Ord1359,1,CHB282,1,279.99,0.05
Ord1359,2,CRB82,1,659.99,0.05
